src_subject_id,eventname,reshist_addr1_adi_edu_l,reshist_addr1_adi_edu_h,reshist_addr1_adi_work_c,reshist_addr1_adi_income,reshist_addr1_adi_in_dis,reshist_addr1_adi_home_v,reshist_addr1_adi_rent,reshist_addr1_adi_mortg,reshist_addr1_adi_home_o,reshist_addr1_adi_crowd,reshist_addr1_adi_unemp,reshist_addr1_adi_pov,reshist_addr1_adi_b138,reshist_addr1_adi_sp,reshist_addr1_adi_ncar,reshist_addr1_adi_ntel,reshist_addr1_adi_nplumb,reshist_addr1_adi_wsum,reshist_addr1_adi_perc,reshist_addr2_adi_edu_l,reshist_addr2_adi_edu_h,reshist_addr2_adi_work_c,reshist_addr2_adi_income,reshist_addr2_adi_in_dis,reshist_addr2_adi_home_v,reshist_addr2_adi_rent,reshist_addr2_adi_mortg,reshist_addr2_adi_home_o,reshist_addr2_adi_crowd,reshist_addr2_adi_unemp,reshist_addr2_adi_pov,reshist_addr2_adi_b138,reshist_addr2_adi_sp,reshist_addr2_adi_ncar,reshist_addr2_adi_ntel,reshist_addr2_adi_nplumb,reshist_addr2_adi_wsum,reshist_addr2_adi_perc,reshist_addr3_adi_edu_l,reshist_addr3_adi_edu_h,reshist_addr3_adi_work_c,reshist_addr3_adi_income,reshist_addr3_adi_in_dis,reshist_addr3_adi_home_v,reshist_addr3_adi_rent,reshist_addr3_adi_mortg,reshist_addr3_adi_home_o,reshist_addr3_adi_crowd,reshist_addr3_adi_unemp,reshist_addr3_adi_pov,reshist_addr3_adi_b138,reshist_addr3_adi_sp,reshist_addr3_adi_ncar,reshist_addr3_adi_ntel,reshist_addr3_adi_nplumb,reshist_addr3_adi_wsum,reshist_addr3_adi_perc
NDAR_INV2LTBNJKC,baseline_year_1_arm_1,3.7624493,90.40945,91.76531,65662,2.2475488,167900,840,1161,76.94444,1.2886598,13.220187,4.416404,13.683676,16.193481,9.213918,3.2216494,0,104.89655,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV2RCE88HL,baseline_year_1_arm_1,16.698189,73.2775,83.543335,26327,3.993516,164000,881,1600,14.395939,7.712649,7.4231176,31.282495,48.9366,14.384748,28.99956,10.136624,0,110.51681,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV2RD4CZ7T,baseline_year_1_arm_1,0,99.82528,97.077446,209271,-0.051959738,691800,1625,2713,96.83874,0,3.2516494,0.4608295,2.0404081,5.859118,0,0.38997215,0,35.825428,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV2REKB0Y5,baseline_year_1_arm_1,7.4753175,85.23743,96.37024,45208,3.218876,212100,909,1280,43.57235,1.8895348,4.3402777,24.925373,36.17571,15.671641,6.5406976,3.5610466,0,103.45208,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV2376Z5FY,baseline_year_1_arm_1,0.74831176,94.451546,94.9807,93773,2.630982,206700,1343,1323,75.40754,1.7164435,8.329401,7.1218076,18.268,9.872298,3.9134912,1.7507724,0,97.38104,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV237NFLEB,baseline_year_1_arm_1,9.303341,82.922035,94.82072,75436,1.8913752,559500,1238,1587,68.725746,10.390268,7.579012,6.2216463,18.852062,9.073234,6.791688,0.76026356,0,66.47459,7,9.303341,82.922035,94.82072,75436,1.8913752,559500,1238,1587,68.725746,10.390268,7.579012,6.2216463,18.852062,9.073234,6.791688,0.76026356,0,66.47459,7,,,,,,,,,,,,,,,,,,,
NDAR_INV25TV4HPX,baseline_year_1_arm_1,0.65717417,97.32436,92.84494,102179,1.8220313,327900,1396,1657,75.37861,0.3223207,2.7420025,3.9391227,10.720248,13.025963,2.793446,1.8802041,0,84.75038,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV2LTU8ZA2,baseline_year_1_arm_1,2.0359282,96.26347,92.491806,96313,1.1544927,473500,1660,1627,58.86499,1.1434016,8.573141,7.397959,18.689543,6.887755,0.52405906,0.95283467,0.60465115,71.75016,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV2LUG79YV,baseline_year_1_arm_1,3.5220995,91.64365,94.36952,52213,3.662879,112100,626,686,39.03759,2.9042904,5.871152,8.470926,42.67684,25.628141,9.834984,4.290429,0,112.059006,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV2RVWB0HM,baseline_year_1_arm_1,0.8225939,95.42089,88.216675,76865,2.2677162,269600,1093,1492,85.38034,3.030303,5.233333,6.662312,14.436148,13.912476,3.5984848,0.80492425,0,93.712395,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV2RYEWWRN,baseline_year_1_arm_1,6.728972,77.03605,92.075195,71447,1.3844779,188600,1216,1515,71.80521,8.716137,9.233857,14.941691,27.385962,17.638483,4.2402825,3.5335689,0,102.09059,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV23E4LDJX,baseline_year_1_arm_1,4.9407115,86.482216,97.3395,67460,2.5000706,128400,834,1122,70.82989,0.83102494,16.271187,5.420354,18.882465,10.066372,5.193906,1.1772853,0,108.39492,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV23PJ8ECJ,baseline_year_1_arm_1,1.1641791,92.268654,91.0816,69656,2.4279308,157200,865,1103,68.7594,0.6018519,5.419957,7.4546676,13.095685,18.737408,4.6759257,1.8981482,0,105.37472,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV25UXU689,baseline_year_1_arm_1,2.1893659,95.052605,97.65507,51654,3.8024032,154300,800,915,58.014072,1.259139,12.042582,22.883598,35.68837,34.25926,18.968319,1.1779041,0,108.10162,57,0,95.43314,98.98897,118510,4.39559,250400,869,967,35.91046,6.3435774,3.9717565,9.500805,57.460567,5.7971015,14.105595,3.388495,1.2520064,90.02632,22,,,,,,,,,,,,,,,,,,,
NDAR_INV25Z294MY,baseline_year_1_arm_1,2.5848765,84.45216,88.317986,55457,2.533197,180100,847,1038,79.372314,4.445876,6.6515837,14.196762,20.587484,18.929016,5.863402,6.121134,0,105.128494,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV2LXFHK41,baseline_year_1_arm_1,1.709091,84,98.11098,44602,3.6814075,212300,1210,1972,49.22049,3.0794165,20.655737,23.402418,33.72257,50.17271,30.74014,1.9448947,0,103.41474,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV2M968UP1,baseline_year_1_arm_1,5.070933,80.048294,98.040886,26082,4.873837,59300,729,706,75.03546,2.5323277,35.10227,31.095755,53.019836,23.988153,24.89224,0,2.4877832,120.55316,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV2R0HFJ5Y,baseline_year_1_arm_1,1.7142857,95.663864,96.47615,93618,1.4141796,247800,1238,1416,88.977776,0,5.598377,3.1561463,4.475274,6.727575,4.3337646,1.9404916,0.5069708,93.512825,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV2R3KAR4E,baseline_year_1_arm_1,2.1871202,94.106926,95.1654,66198,2.0612743,202800,931,860,72.86325,0,12.211467,12.125535,12.748284,13.694722,2.9540482,4.704595,0,101.546326,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV23XF318V,baseline_year_1_arm_1,2.200903,96.30361,93.49364,69688,2.739197,259500,1337,1494,18.635231,4.569688,3.9402175,7.8703704,15.739092,30.092592,5.940594,3.541508,0,95.61206,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV23XZD51D,baseline_year_1_arm_1,4.3141594,68.91593,100,16450,5.680526,82400,844,575,22.763159,6.4444447,36.557377,60.076046,77.47688,68.82129,44.666668,0,0,119.68354,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV261DYG6H,baseline_year_1_arm_1,1.2443439,93.55203,93.225334,57955,2.3454926,96300,784,783,58.799706,2.9616725,12.217195,4.972376,21.88314,20.58011,3.3972125,4.616725,0,112.74865,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV263A3T6P,baseline_year_1_arm_1,22.455631,72.43752,95.76901,52083,2.9206562,329700,971,1486,66.666664,8.256173,12.724551,17.586912,34.50739,21.574642,6.558642,2.6234567,2.9369628,91.38456,23,27.203238,50,92.09708,38082,3.9282835,184600,1028,1330,31.894762,28.092783,26.012892,30.4,60.48927,38.62857,14.089347,2.920962,0,107.01083,53,28.250175,44.624035,91.76352,54195,2.9223049,300700,1217,1530,39.878174,22.23176,16.037336,11.099796,23.986967,25.560081,1.0300429,4.377682,1.4285715,93.81791,26
NDAR_INV2MEH8NFX,baseline_year_1_arm_1,16.26569,65.742676,92.30769,37784,2.2574646,115400,822,1083,41.026375,5.3794427,8.301682,17.150063,34.928368,26.481714,9.606148,0,0,113.62609,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV2MH3HPHP,baseline_year_1_arm_1,32.147396,47.90343,86.40371,41710,3.006602,271200,1030,1090,37.560192,25.219744,12.611517,27.472527,45.24708,31.276417,11.9675455,1.4198782,0,98.35692,33,37.961823,44.42734,88.324455,49562,2.7730012,304200,1078,1241,45.776215,25.018839,14.65035,21.722488,34.728653,14.066986,8.44009,0,1.6005567,94.157646,27,,,,,,,,,,,,,,,,,,,
NDAR_INV2MKXWKGF,baseline_year_1_arm_1,2.099498,95.801,92.88461,57083,0.47950315,246400,972,1429,69.61989,5.601318,9.037901,13.408393,22.949413,17.604914,0.90609556,1.0708402,0,98.58491,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV2RJ8ZRGL,baseline_year_1_arm_1,7.4046783,87.0326,93.06389,74767,2.0502818,282100,988,1566,65.410774,2.2813687,8.406974,7.516848,17.875187,13.374805,1.0024196,1.6246111,0.4848093,92.8194,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV2RLDDFYE,baseline_year_1_arm_1,24.015512,57.428402,90.267334,32267,3.5541193,518400,1128,3114,5.75693,42.12568,21.172209,38.210526,52.732502,32,28.859581,3.5686579,0,76.03538,11,24.261604,60.006027,89.854454,34009,3.589034,887200,884,3262,12.427435,34.036938,10.119277,26.269531,46.075302,22.558594,26.71504,3.1662269,0,40.937565,3,,,,,,,,,,,,,,,,,,,
NDAR_INV2434XTZV,baseline_year_1_arm_1,0,95.39474,87.52252,97438,-0.09024688,238500,1163,1601,94.72727,3.1810768,5.572097,1.0300429,2.909091,1.4592274,0,1.8760196,0,93.866684,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV243VF1J7,baseline_year_1_arm_1,6.9966254,87.9865,96.556,61833,3.3381913,251800,1100,1246,50.07972,3.2258065,5.146886,17.55137,36.529243,33.64726,14.146197,5.800533,0,97.45075,32,1.2384598,97.635666,88.20127,110833,2.613545,378900,1261,1737,75.26996,1.0634258,4.9477735,2.5342467,15.787611,14.452055,4.5195594,2.3927078,2.6841633,78.77484,12,,,,,,,,,,,,,,,,,,,
NDAR_INV263W8YMY,baseline_year_1_arm_1,0.61522686,97.05204,93.76199,121520,-0.1600516,343800,1672,1940,88.00905,0,5.5874357,1.5189873,4.3166723,7.21519,0,0.90817356,1.160444,80.58763,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV26AW8K7K,baseline_year_1_arm_1,0.8184741,98.07074,96.55773,137125,1.2545353,521800,1002,1942,89.59257,0.5144033,7.347598,2.1722264,6.9650702,8.145849,6.4300413,0.46296296,0,61.736145,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV2MMJJTBJ,baseline_year_1_arm_1,27.891764,56.229557,76.06877,30962,4.214583,89700,912,692,29.679596,13.096695,14.50139,40.076336,52.34718,31.832062,18.72705,3.73317,1.4165792,117.01808,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV2T1G705T,baseline_year_1_arm_1,1.5255759,94.40622,98.467865,82279,2.6795537,171400,900,1464,48.77847,0.6159261,6.302521,2.1987686,13.750515,13.456465,4.135504,1.891773,0,102.29498,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV2T5K2NDJ,baseline_year_1_arm_1,21.213339,55.60466,90.537384,35425,3.6453943,272400,974,1505,33.19082,35.02304,22.986954,33.408833,54.775345,27.406569,10.78341,7.18894,0,99.051285,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV2T60J25C,baseline_year_1_arm_1,3.1558185,87.29783,98.27883,29597,4.0837626,47500,780,706,50.489143,2.519894,13.110668,38.971317,43.99327,45.400593,35.61008,1.5251989,0,121.19263,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV24534L6F,baseline_year_1_arm_1,3.2048974,89.917175,89.044525,64340,2.6777792,224200,858,1161,65.0142,2.595717,6.194275,8.834951,19.364834,16.796116,5.5807915,1.8818948,0,99.750916,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV26D93Y6X,baseline_year_1_arm_1,27.768091,42.414997,92.5072,24177,3.9260092,183800,1044,1317,29.223125,29.598309,20.594965,49.069767,65.33303,38.488373,13.84778,5.9196615,0,108.95728,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV26DWKT11,baseline_year_1_arm_1,1.145959,95.85847,95.056725,113667,0.3015712,342200,1572,1668,83.69372,0.5572065,6.703629,2.87687,5.7430434,6.5592637,4.383358,1.5230312,0,81.83414,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV26E5WLZL,baseline_year_1_arm_1,7.6115484,78.53018,93.41022,36052,4.4428205,49900,734,665,41,4.0710583,19.54937,27.755644,41.27171,44.754314,36.04737,1.6284233,1.4232674,120.110504,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV2MMLMDG6,baseline_year_1_arm_1,6.882217,81.986145,93.4301,59250,3.331695,65700,494,804,86.02187,0.78125,9.034052,10.387812,23.738062,22.853186,16.840279,0.8680556,0,115.49828,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV2MMMWY0R,baseline_year_1_arm_1,4.725415,90.99617,94.37846,73894,1.3571578,239800,2001,1958,82.89701,5.2406416,6.697858,5.4084506,12.799361,12.338028,0,3.2085562,0,96.78207,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV2MT0XW8T,baseline_year_1_arm_1,1.7461383,96.39579,89.76316,95854,0.011114166,280800,1191,1551,91.48457,0.24885939,4.20973,1.1576626,4.3660383,8.434399,0.16590627,0.33181253,0.11432927,90.08286,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV2R403NWA,baseline_year_1_arm_1,1.1103854,93.72959,88.762215,76875,1.8686405,260700,852,1523,83.93024,4.4736843,6.259542,9.577465,20.703611,5.915493,1.4473684,0,0,94.57577,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV2RB7270C,baseline_year_1_arm_1,3.3348155,80.880394,88.17734,38169,4.361291,76300,609,624,55.45961,6.023222,23.057486,29.425837,45.387455,31.10048,14.441219,5.3701015,0,117.344925,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV2484CB0H,baseline_year_1_arm_1,1.8669076,95.30262,91.93618,58185,2.411719,109400,1013,927,80.702515,0.15212981,5.3855567,5.2173915,15.26087,23.130434,5.020284,2.9918864,2.2522523,111.43606,68,1.8224028,93.9408,94.62647,84188,1.6860855,162600,932,1370,81.60998,1.7165585,3.8639228,3.208852,10.0744,11.42462,1.4653548,1.9258949,0,102.87382,42,,,,,,,,,,,,,,,,,,,
NDAR_INV248BF2KE,baseline_year_1_arm_1,0.42774212,94.9282,96.27681,71607,1.9735295,177800,922,1180,62.753624,5.445783,5.180353,1.4178482,11.434555,16.346956,10.843373,0.8192771,0,103.149796,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV26GHP5PZ,baseline_year_1_arm_1,7.022222,77.066666,89.86784,35375,3.88187,81400,758,630,56.150284,4.200542,16.339066,24.62203,35.48554,40.172787,8.401084,1.897019,0,117.21882,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV26K18JMC,baseline_year_1_arm_1,0.72700834,97.63722,88.10934,109159,0,361900,1223,1850,94.41132,0.57347673,3.218695,1.9917012,5.0365148,9.460581,0.86021507,1.6487455,0,80.59401,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV2N0CBXE8,baseline_year_1_arm_1,4.157044,92.98761,98.27487,88625,1.7283745,305200,1870,1895,71.97923,5.1772203,4.4505496,6.287589,14.508783,12.520503,1.911589,0.5973716,0,88.64197,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV2N1EAVTY,baseline_year_1_arm_1,1.6544118,96.13971,93.24324,110333,2.9018662,279600,595,1185,75.12402,0,5.972046,6.25,16.31505,8.522727,5.4977713,1.1887072,0,88.35961,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV21CN9606,baseline_year_1_arm_1,3.009027,81.12672,89.36931,53828,2.5320377,111800,744,758,85.43006,3.1892276,14.933628,13.221154,20.265984,9.759615,4.11056,5.811481,0.027517887,111.84467,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV21EBHGF9,baseline_year_1_arm_1,0.42383444,98.828224,98.703705,106429,1.8075593,260000,1119,1746,82.185074,0.86580086,7.216495,6.4713063,9.04059,12.148962,2.943723,2.1645021,0,90.61877,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV21GBW2CT,baseline_year_1_arm_1,0.34026465,98.393196,91.83385,109128,0.11894442,334400,2001,1984,86.86547,0,4.5075502,0.40899795,6.313275,7.157464,1.7729287,0.88646436,0,83.10037,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV249JM0NY,baseline_year_1_arm_1,1.8253447,96.06041,97.23312,80851,2.0640059,197100,1209,1416,65.46635,0.61591524,4.408179,2.4475524,6.871868,11.220597,1.3796501,0,0,100.02543,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV249R6TFP,baseline_year_1_arm_1,9.584873,76.59205,90.32903,64354,0.8733247,167900,1135,1300,77.473145,4.863481,7.2003303,6.8290353,13.27652,10.553964,2.9010239,1.834471,0,105.02681,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV26L6B73E,baseline_year_1_arm_1,3.716421,90.42618,93.2517,86886,0.7138359,180500,1543,1268,90.668365,2.283436,6.631098,1.8368449,8.175743,7.995678,4.2769117,0.10873505,0.10604454,100.76403,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV26MRFWHN,baseline_year_1_arm_1,0.045065343,99.45921,93.681496,192981,1.4324726,869900,2001,3358,91.14819,0,0.8945687,3.7392137,4.80226,5.465005,2.101576,2.6269703,0.8291874,21.0677,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV2NDR0B6U,baseline_year_1_arm_1,0.94428706,96.97828,97.08932,100532,1.2850577,224500,1326,1456,85.051544,0.6488992,7.111111,1.0631645,8.436063,8.19262,4.889919,1.4368482,0,94.77435,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV2NGBYVBP,baseline_year_1_arm_1,4.395008,87.03201,90.32944,70924,3.4321346,156100,665,607,62.24356,7.004608,5.4271355,8.199121,24.005247,1.6105417,10.138248,0.921659,0,105.385124,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV21KEUZ1N,baseline_year_1_arm_1,0.2948403,97.0516,94.85095,72313,1.7609878,235300,804,1053,90.09901,1.3013014,4.686347,7.8408427,12.663686,8.016384,6.6066065,2.3523524,0,97.64195,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV21VF36AV,baseline_year_1_arm_1,2.6143792,88.453156,93.143524,45625,2.4695256,167000,1213,1163,35.57423,2.1596859,10.782789,8.620689,27.836926,32.219826,9.227749,0.7853403,1.0416666,107.63877,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV24BT0Y26,baseline_year_1_arm_1,0.7739212,93.38649,93.87755,91480,1.49229,170300,920,1253,93.47697,2.2559652,8.482491,2.9691212,9.976176,9.501187,4.5986986,2.8633406,0,101.180214,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV24D005FC,baseline_year_1_arm_1,3.394834,90.7011,95.26971,43523,2.686848,113100,764,740,34.52941,0,4.9684544,17.924528,25.82353,19.811321,23.258196,2.5614755,0.65237653,113.10999,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV24K5YJBG,baseline_year_1_arm_1,0.3533569,98.939926,96.464645,238173,0.87227386,1000001,2001,4001,90.912224,0.8754864,3.257329,2.419355,5.748709,3.9170506,3.307393,0.38910505,0,2.6315243,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV26R7MJFV,baseline_year_1_arm_1,4.005774,89.10141,91.1252,57946,2.625549,175100,856,1040,71.6089,5.259259,12.116992,21.290945,30.52559,20.038536,3.851852,3.4814816,0,105.26839,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV26TYCJFN,baseline_year_1_arm_1,24.756968,49.77317,90.398254,27609,3.6778295,221300,1154,1471,31.673632,23.694172,15.217391,39.84375,57.258793,41.015625,16.50265,0.6056018,0,104.91809,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV2NGWLMU5,baseline_year_1_arm_1,0.5029586,94.85207,89.73545,73548,1.4382323,198300,1337,1135,82.56037,1.6489989,8.9595375,10.246821,19.309021,7.1802545,1.3545347,2.4146054,0,100.91113,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV2NLERKN7,baseline_year_1_arm_1,3.0797102,91.78744,90.06951,35511,4.2191772,100900,546,883,38.015903,6.3451777,11.511423,36.070854,47.50856,29.146538,20.812183,4.145516,0,115.3553,84,3.0797102,91.78744,90.06951,35511,4.2191772,100900,546,883,38.015903,6.3451777,11.511423,36.070854,47.50856,29.146538,20.812183,4.145516,0,115.3553,84,,,,,,,,,,,,,,,,,,,
NDAR_INV21VH8BF0,baseline_year_1_arm_1,0,100,95.443924,89813,1.0741148,380100,1167,1441,76.31659,0,2.3388476,6.230201,8.645358,6.969377,4.970514,0.92670596,0,81.52135,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV21Y67TEX,baseline_year_1_arm_1,0,97.18373,90.00916,141591,-0.39493367,439900,1969,1652,95.474686,0.90759075,3.791887,0,2.6265824,2.1367521,1.320132,0,0,68.804344,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV21YRAN0R,baseline_year_1_arm_1,0.97226197,97.026024,95.027626,93893,0,281100,1559,1361,87.02895,1.2781497,2.6133742,0.50541514,6.4739656,3.1768954,0.669507,0,0,90.297554,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV24KDRDL2,baseline_year_1_arm_1,49.4382,31.989426,80.04256,36020,3.4324498,292200,1161,1868,9.290004,12.536023,5.012126,16.635338,45.0888,18.890978,3.5302594,11.67147,1.2613875,97.04239,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV24LWV4C5,baseline_year_1_arm_1,2.4972458,94.41792,92.609085,57075,3.8878949,160700,652,1182,58.962624,0,9.325797,15.111111,28.731249,23.555555,12.413452,7.0722055,1.1154011,106.753685,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV26UB5CFA,baseline_year_1_arm_1,1.76565,89.19208,87.54072,75697,1.6437706,158600,767,899,83.434654,2.1674876,9.30576,5.7279234,7.522796,13.842483,3.0541873,1.6748768,0,104.46182,46,2.6753435,92.15474,98.332436,65982,2.7272108,104800,645,1062,73.36881,1.6434892,13.373718,10.59246,21.919704,16.606823,6.068268,2.3388116,0,110.851654,66,,,,,,,,,,,,,,,,,,,
NDAR_INV2NMMXZ45,baseline_year_1_arm_1,4.3017454,91.70823,95.58102,63266,0,95200,812,988,85.50855,0,6.7175574,3.7181995,14.433454,23.483366,3.5203521,1.870187,2.7196653,112.110756,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV21YVF1WJ,baseline_year_1_arm_1,4.790419,86.26277,91.799324,54254,2.804194,203400,808,678,37.240902,6.029506,7.496653,10.4651165,33.01038,19.573643,13.919179,4.6183453,0,103.13473,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV21ZAXTA3,baseline_year_1_arm_1,3.7057521,88.38496,89.01961,89783,1.4868733,413400,1382,2148,66.9544,1.4469453,7.373774,10.966258,22.614841,17.407976,8.788853,3.108253,0,78.287704,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV24MJ2521,baseline_year_1_arm_1,15.835337,76.532455,97.04659,45772,3.6337602,239100,1165,1508,38.22965,15.842696,9.861267,19.136326,37.209747,39.96613,7.5842695,15.674157,2.4036055,100.77979,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV24U1E3BW,baseline_year_1_arm_1,3.1040564,87.90124,98.0425,56215,2.403626,77700,962,877,85.81594,0.39292732,19.820627,10.3513775,20.890165,15.099715,4.9770794,2.5540276,0,114.71044,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV26V2CZ6Z,baseline_year_1_arm_1,0.75247526,99.24753,97.49347,130034,-0.105996676,413200,,2129,97.18348,0,3.2339566,0.93936807,1.2607297,4.0990605,0.73313785,0.73313785,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV26WFVNRJ,baseline_year_1_arm_1,2.444881,91.55206,98.063576,73750,2.57329,184700,953,1283,63.625217,2.1206582,4.5343566,8.333333,18.057743,11.501377,15.429616,1.7915905,0,102.19759,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INV26YB6ZJ9,baseline_year_1_arm_1,2.7556365,93.73719,97.08095,132167,1.9094625,445500,1764,1927,45.38236,3.8624952,5.3546,2.6027398,8.924564,6.712329,5.0212436,1.8539977,0,69.540184,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
